"No.","Time","Source","Destination","Protocol","Length","Info"
"2762","10.806418","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=485537 Ack=1 Win=131072 Len=536 TSval=12808 TSecr=12769"
"2763","10.806477","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=486073 Ack=1 Win=131072 Len=536 TSval=12808 TSecr=12769"
"2764","10.806536","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=486609 Ack=1 Win=131072 Len=536 TSval=12808 TSecr=12769"
"2765","10.806595","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=487145 Ack=1 Win=131072 Len=356 TSval=12808 TSecr=12769"
"2769","10.846359","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=487501 Ack=1 Win=131072 Len=536 TSval=12848 TSecr=12809"
"2770","10.846418","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=488037 Ack=1 Win=131072 Len=536 TSval=12848 TSecr=12809"
"2771","10.846477","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=488573 Ack=1 Win=131072 Len=536 TSval=12848 TSecr=12809"
"2772","10.846536","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=489109 Ack=1 Win=131072 Len=536 TSval=12848 TSecr=12809"
"2773","10.846595","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=489645 Ack=1 Win=131072 Len=356 TSval=12848 TSecr=12809"
"2776","10.886359","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=490001 Ack=1 Win=131072 Len=536 TSval=12888 TSecr=12849"
"2777","10.886418","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=490537 Ack=1 Win=131072 Len=536 TSval=12888 TSecr=12849"
"2778","10.886477","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=491073 Ack=1 Win=131072 Len=536 TSval=12888 TSecr=12849"
"2779","10.886536","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=491609 Ack=1 Win=131072 Len=536 TSval=12888 TSecr=12849"
"2780","10.886595","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=492145 Ack=1 Win=131072 Len=356 TSval=12888 TSecr=12849"
"2784","10.926359","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=492501 Ack=1 Win=131072 Len=536 TSval=12928 TSecr=12889"
"2785","10.926418","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=493037 Ack=1 Win=131072 Len=536 TSval=12928 TSecr=12889"
"2786","10.926477","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=493573 Ack=1 Win=131072 Len=536 TSval=12928 TSecr=12889"
"2787","10.926536","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=494109 Ack=1 Win=131072 Len=536 TSval=12928 TSecr=12889"
"2788","10.926595","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=494645 Ack=1 Win=131072 Len=356 TSval=12928 TSecr=12889"
"2791","10.966359","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=495001 Ack=1 Win=131072 Len=536 TSval=12968 TSecr=12929"
"2792","10.966418","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=495537 Ack=1 Win=131072 Len=536 TSval=12968 TSecr=12929"
"2793","10.966477","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=496073 Ack=1 Win=131072 Len=536 TSval=12968 TSecr=12929"
"2794","10.966536","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=496609 Ack=1 Win=131072 Len=536 TSval=12968 TSecr=12929"
"2795","10.966595","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=497145 Ack=1 Win=131072 Len=356 TSval=12968 TSecr=12929"
"2799","11.006361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=497501 Ack=1 Win=131072 Len=536 TSval=13008 TSecr=12969"
"2800","11.006420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=498037 Ack=1 Win=131072 Len=536 TSval=13008 TSecr=12969"
"2801","11.006479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=498573 Ack=1 Win=131072 Len=536 TSval=13008 TSecr=12969"
"2802","11.006538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=499109 Ack=1 Win=131072 Len=536 TSval=13008 TSecr=12969"
"2803","11.006597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=499645 Ack=1 Win=131072 Len=356 TSval=13008 TSecr=12969"
"2806","11.046361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=500001 Ack=1 Win=131072 Len=536 TSval=13048 TSecr=13009"
"2807","11.046420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=500537 Ack=1 Win=131072 Len=536 TSval=13048 TSecr=13009"
"2808","11.046479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=501073 Ack=1 Win=131072 Len=536 TSval=13048 TSecr=13009"
"2809","11.046538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=501609 Ack=1 Win=131072 Len=536 TSval=13048 TSecr=13009"
"2810","11.046597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=502145 Ack=1 Win=131072 Len=356 TSval=13048 TSecr=13009"
"2814","11.086361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=502501 Ack=1 Win=131072 Len=536 TSval=13088 TSecr=13049"
"2815","11.086420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=503037 Ack=1 Win=131072 Len=536 TSval=13088 TSecr=13049"
"2816","11.086479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=503573 Ack=1 Win=131072 Len=536 TSval=13088 TSecr=13049"
"2817","11.086538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=504109 Ack=1 Win=131072 Len=536 TSval=13088 TSecr=13049"
"2818","11.086597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=504645 Ack=1 Win=131072 Len=356 TSval=13088 TSecr=13049"
"2821","11.126361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=505001 Ack=1 Win=131072 Len=536 TSval=13128 TSecr=13089"
"2822","11.126420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=505537 Ack=1 Win=131072 Len=536 TSval=13128 TSecr=13089"
"2823","11.126479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=506073 Ack=1 Win=131072 Len=536 TSval=13128 TSecr=13089"
"2824","11.126538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=506609 Ack=1 Win=131072 Len=536 TSval=13128 TSecr=13089"
"2825","11.126597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=507145 Ack=1 Win=131072 Len=356 TSval=13128 TSecr=13089"
"2829","11.166361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=507501 Ack=1 Win=131072 Len=536 TSval=13168 TSecr=13129"
"2830","11.166420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=508037 Ack=1 Win=131072 Len=536 TSval=13168 TSecr=13129"
"2831","11.166479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=508573 Ack=1 Win=131072 Len=536 TSval=13168 TSecr=13129"
"2832","11.166538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=509109 Ack=1 Win=131072 Len=536 TSval=13168 TSecr=13129"
"2833","11.166597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=509645 Ack=1 Win=131072 Len=356 TSval=13168 TSecr=13129"
"2836","11.206361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=510001 Ack=1 Win=131072 Len=536 TSval=13208 TSecr=13169"
"2837","11.206420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=510537 Ack=1 Win=131072 Len=536 TSval=13208 TSecr=13169"
"2838","11.206479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=511073 Ack=1 Win=131072 Len=536 TSval=13208 TSecr=13169"
"2839","11.206538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=511609 Ack=1 Win=131072 Len=536 TSval=13208 TSecr=13169"
"2840","11.206597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=512145 Ack=1 Win=131072 Len=356 TSval=13208 TSecr=13169"
"2844","11.246361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=512501 Ack=1 Win=131072 Len=536 TSval=13248 TSecr=13209"
"2845","11.246420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=513037 Ack=1 Win=131072 Len=536 TSval=13248 TSecr=13209"
"2846","11.246479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=513573 Ack=1 Win=131072 Len=536 TSval=13248 TSecr=13209"
"2847","11.246538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=514109 Ack=1 Win=131072 Len=536 TSval=13248 TSecr=13209"
"2848","11.246597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=514645 Ack=1 Win=131072 Len=356 TSval=13248 TSecr=13209"
"2851","11.286361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=515001 Ack=1 Win=131072 Len=536 TSval=13288 TSecr=13249"
"2852","11.286420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=515537 Ack=1 Win=131072 Len=536 TSval=13288 TSecr=13249"
"2853","11.286479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=516073 Ack=1 Win=131072 Len=536 TSval=13288 TSecr=13249"
"2854","11.286538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=516609 Ack=1 Win=131072 Len=536 TSval=13288 TSecr=13249"
"2855","11.286597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=517145 Ack=1 Win=131072 Len=356 TSval=13288 TSecr=13249"
"2859","11.326361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=517501 Ack=1 Win=131072 Len=536 TSval=13328 TSecr=13289"
"2860","11.326420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=518037 Ack=1 Win=131072 Len=536 TSval=13328 TSecr=13289"
"2861","11.326479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=518573 Ack=1 Win=131072 Len=536 TSval=13328 TSecr=13289"
"2862","11.326538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=519109 Ack=1 Win=131072 Len=536 TSval=13328 TSecr=13289"
"2863","11.326597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=519645 Ack=1 Win=131072 Len=356 TSval=13328 TSecr=13289"
"2866","11.366361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=520001 Ack=1 Win=131072 Len=536 TSval=13368 TSecr=13329"
"2867","11.366420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=520537 Ack=1 Win=131072 Len=536 TSval=13368 TSecr=13329"
"2868","11.366479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=521073 Ack=1 Win=131072 Len=536 TSval=13368 TSecr=13329"
"2869","11.366538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=521609 Ack=1 Win=131072 Len=536 TSval=13368 TSecr=13329"
"2870","11.366597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=522145 Ack=1 Win=131072 Len=356 TSval=13368 TSecr=13329"
"2874","11.406361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=522501 Ack=1 Win=131072 Len=536 TSval=13408 TSecr=13369"
"2875","11.406420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=523037 Ack=1 Win=131072 Len=536 TSval=13408 TSecr=13369"
"2876","11.406479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=523573 Ack=1 Win=131072 Len=536 TSval=13408 TSecr=13369"
"2877","11.406538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=524109 Ack=1 Win=131072 Len=536 TSval=13408 TSecr=13369"
"2878","11.406597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=524645 Ack=1 Win=131072 Len=356 TSval=13408 TSecr=13369"
"2881","11.446361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=525001 Ack=1 Win=131072 Len=536 TSval=13448 TSecr=13409"
"2882","11.446420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=525537 Ack=1 Win=131072 Len=536 TSval=13448 TSecr=13409"
"2883","11.446479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=526073 Ack=1 Win=131072 Len=536 TSval=13448 TSecr=13409"
"2884","11.446538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=526609 Ack=1 Win=131072 Len=536 TSval=13448 TSecr=13409"
"2885","11.446597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=527145 Ack=1 Win=131072 Len=356 TSval=13448 TSecr=13409"
"2889","11.486361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=527501 Ack=1 Win=131072 Len=536 TSval=13488 TSecr=13449"
"2890","11.486420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=528037 Ack=1 Win=131072 Len=536 TSval=13488 TSecr=13449"
"2891","11.486479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=528573 Ack=1 Win=131072 Len=536 TSval=13488 TSecr=13449"
"2892","11.486538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=529109 Ack=1 Win=131072 Len=536 TSval=13488 TSecr=13449"
"2893","11.486597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=529645 Ack=1 Win=131072 Len=356 TSval=13488 TSecr=13449"
"2896","11.526361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=530001 Ack=1 Win=131072 Len=536 TSval=13528 TSecr=13489"
"2897","11.526420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=530537 Ack=1 Win=131072 Len=536 TSval=13528 TSecr=13489"
"2898","11.526479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=531073 Ack=1 Win=131072 Len=536 TSval=13528 TSecr=13489"
"2899","11.526538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=531609 Ack=1 Win=131072 Len=536 TSval=13528 TSecr=13489"
"2900","11.526597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=532145 Ack=1 Win=131072 Len=356 TSval=13528 TSecr=13489"
"2904","11.566361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=532501 Ack=1 Win=131072 Len=536 TSval=13568 TSecr=13529"
"2905","11.566420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=533037 Ack=1 Win=131072 Len=536 TSval=13568 TSecr=13529"
"2906","11.566479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=533573 Ack=1 Win=131072 Len=536 TSval=13568 TSecr=13529"
"2907","11.566538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=534109 Ack=1 Win=131072 Len=536 TSval=13568 TSecr=13529"
"2908","11.566597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=534645 Ack=1 Win=131072 Len=356 TSval=13568 TSecr=13529"
"2911","11.606361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=535001 Ack=1 Win=131072 Len=536 TSval=13608 TSecr=13569"
"2912","11.606420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=535537 Ack=1 Win=131072 Len=536 TSval=13608 TSecr=13569"
"2913","11.606479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=536073 Ack=1 Win=131072 Len=536 TSval=13608 TSecr=13569"
"2914","11.606538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=536609 Ack=1 Win=131072 Len=536 TSval=13608 TSecr=13569"
"2915","11.606597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=537145 Ack=1 Win=131072 Len=356 TSval=13608 TSecr=13569"
"2919","11.646361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=537501 Ack=1 Win=131072 Len=536 TSval=13648 TSecr=13609"
"2920","11.646420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=538037 Ack=1 Win=131072 Len=536 TSval=13648 TSecr=13609"
"2921","11.646479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=538573 Ack=1 Win=131072 Len=536 TSval=13648 TSecr=13609"
"2922","11.646538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=539109 Ack=1 Win=131072 Len=536 TSval=13648 TSecr=13609"
"2923","11.646597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=539645 Ack=1 Win=131072 Len=356 TSval=13648 TSecr=13609"
"2926","11.686361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=540001 Ack=1 Win=131072 Len=536 TSval=13688 TSecr=13649"
"2927","11.686420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=540537 Ack=1 Win=131072 Len=536 TSval=13688 TSecr=13649"
"2928","11.686479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=541073 Ack=1 Win=131072 Len=536 TSval=13688 TSecr=13649"
"2929","11.686538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=541609 Ack=1 Win=131072 Len=536 TSval=13688 TSecr=13649"
"2930","11.686597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=542145 Ack=1 Win=131072 Len=356 TSval=13688 TSecr=13649"
"2934","11.726361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=542501 Ack=1 Win=131072 Len=536 TSval=13728 TSecr=13689"
"2935","11.726420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=543037 Ack=1 Win=131072 Len=536 TSval=13728 TSecr=13689"
"2936","11.726479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=543573 Ack=1 Win=131072 Len=536 TSval=13728 TSecr=13689"
"2937","11.726538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=544109 Ack=1 Win=131072 Len=536 TSval=13728 TSecr=13689"
"2938","11.726597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=544645 Ack=1 Win=131072 Len=356 TSval=13728 TSecr=13689"
"2941","11.766361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=545001 Ack=1 Win=131072 Len=536 TSval=13768 TSecr=13729"
"2942","11.766420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=545537 Ack=1 Win=131072 Len=536 TSval=13768 TSecr=13729"
"2943","11.766479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=546073 Ack=1 Win=131072 Len=536 TSval=13768 TSecr=13729"
"2944","11.766538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=546609 Ack=1 Win=131072 Len=536 TSval=13768 TSecr=13729"
"2945","11.766597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=547145 Ack=1 Win=131072 Len=356 TSval=13768 TSecr=13729"
"2949","11.806361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=547501 Ack=1 Win=131072 Len=536 TSval=13808 TSecr=13769"
"2950","11.806420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=548037 Ack=1 Win=131072 Len=536 TSval=13808 TSecr=13769"
"2951","11.806479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=548573 Ack=1 Win=131072 Len=536 TSval=13808 TSecr=13769"
"2952","11.806538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=549109 Ack=1 Win=131072 Len=536 TSval=13808 TSecr=13769"
"2953","11.806597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=549645 Ack=1 Win=131072 Len=356 TSval=13808 TSecr=13769"
"2956","11.846361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=550001 Ack=1 Win=131072 Len=536 TSval=13848 TSecr=13809"
"2957","11.846420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=550537 Ack=1 Win=131072 Len=536 TSval=13848 TSecr=13809"
"2958","11.846479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=551073 Ack=1 Win=131072 Len=536 TSval=13848 TSecr=13809"
"2959","11.846538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=551609 Ack=1 Win=131072 Len=536 TSval=13848 TSecr=13809"
"2960","11.846597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=552145 Ack=1 Win=131072 Len=356 TSval=13848 TSecr=13809"
"2964","11.886361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=552501 Ack=1 Win=131072 Len=536 TSval=13888 TSecr=13849"
"2965","11.886420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=553037 Ack=1 Win=131072 Len=536 TSval=13888 TSecr=13849"
"2966","11.886479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=553573 Ack=1 Win=131072 Len=536 TSval=13888 TSecr=13849"
"2967","11.886538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=554109 Ack=1 Win=131072 Len=536 TSval=13888 TSecr=13849"
"2968","11.886597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=554645 Ack=1 Win=131072 Len=356 TSval=13888 TSecr=13849"
"2971","11.926361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=555001 Ack=1 Win=131072 Len=536 TSval=13928 TSecr=13889"
"2972","11.926420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=555537 Ack=1 Win=131072 Len=536 TSval=13928 TSecr=13889"
"2973","11.926479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=556073 Ack=1 Win=131072 Len=536 TSval=13928 TSecr=13889"
"2974","11.926538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=556609 Ack=1 Win=131072 Len=536 TSval=13928 TSecr=13889"
"2975","11.926597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=557145 Ack=1 Win=131072 Len=356 TSval=13928 TSecr=13889"
"2979","11.966361","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=557501 Ack=1 Win=131072 Len=536 TSval=13968 TSecr=13929"
"2980","11.966420","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=558037 Ack=1 Win=131072 Len=536 TSval=13968 TSecr=13929"
"2981","11.966479","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=558573 Ack=1 Win=131072 Len=536 TSval=13968 TSecr=13929"
"2982","11.966538","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=559109 Ack=1 Win=131072 Len=536 TSval=13968 TSecr=13929"
"2983","11.966597","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=559645 Ack=1 Win=131072 Len=356 TSval=13968 TSecr=13929"
"2986","12.006363","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=560001 Ack=1 Win=131072 Len=536 TSval=14008 TSecr=13969"
"2987","12.006422","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=560537 Ack=1 Win=131072 Len=536 TSval=14008 TSecr=13969"
"2988","12.006481","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=561073 Ack=1 Win=131072 Len=536 TSval=14008 TSecr=13969"
"2989","12.006540","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=561609 Ack=1 Win=131072 Len=536 TSval=14008 TSecr=13969"
"2990","12.006599","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=562145 Ack=1 Win=131072 Len=356 TSval=14008 TSecr=13969"
"2994","12.046363","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=562501 Ack=1 Win=131072 Len=536 TSval=14048 TSecr=14009"
"2995","12.046422","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=563037 Ack=1 Win=131072 Len=536 TSval=14048 TSecr=14009"
"2996","12.046481","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=563573 Ack=1 Win=131072 Len=536 TSval=14048 TSecr=14009"
"2997","12.046540","10.0.3.1","192.138.1.1","TCP","590","49153  >  7777 [ACK] Seq=564109 Ack=1 Win=131072 Len=536 TSval=14048 TSecr=14009"
"2998","12.046599","10.0.3.1","192.138.1.1","TCP","410","49153  >  7777 [ACK] Seq=564645 Ack=1 Win=131072 Len=356 TSval=14048 TSecr=14009"
